   52.589809 cm^{-1} ... 0 
   74.196064 cm^{-1} ... 0 
  116.494864 cm^{-1} ... 0 
  153.115811 cm^{-1} ... 0 
  252.983400 cm^{-1} ... 0 
  400.616334 cm^{-1} ... 0 
  405.337885 cm^{-1} ... 0 
  507.413779 cm^{-1} ... 0 
 1875.430255 cm^{-1} ... 0 
