      0.00787836      0.01034484     -0.26445170      0.07615965      0.63754869     -0.26411184     -0.58395177      0.23471182      0.22755927
     -0.01466297      0.18291240     -0.34736427      0.51900622      0.02488630     -0.33334415      0.02588748     -0.52515672     -0.43370644
     -0.02233044     -0.05083882      0.53511930     -0.15923491      0.32046441      0.32664742     -0.38313937     -0.39961122     -0.41149419
     -0.87662020     -0.23693886     -0.23764006     -0.25983646     -0.11991587     -0.03395496     -0.11707390     -0.14888779      0.00161130
     -0.38922667      0.75616566      0.40376926      0.11264521      0.01312398     -0.19089894      0.03737019      0.25075358     -0.01044027
     -0.20846528     -0.48951674      0.35549966      0.70753356     -0.06413301      0.02084728     -0.04729366      0.28821408     -0.00895247
     -0.16108130     -0.02656634     -0.18187021      0.01819438      0.61039959      0.31037143      0.59019358      0.21978175     -0.27274285
     -0.09254622      0.26136729     -0.16152265      0.34133750      0.01354403      0.64519594     -0.07581840     -0.30177271      0.51695749
     -0.03597429     -0.16516555      0.34351410     -0.04273763      0.31429078     -0.40223115      0.37432337     -0.44938690      0.49896151
