  100.515038 cm^{-1} ... 1 
   88.327963 cm^{-1} ... 1 
   66.504084 cm^{-1} ... 1 
   29.885639 cm^{-1} ... 1 
   19.897697 cm^{-1} ... 1 
   20.878899 cm^{-1} ... 0 
   37.721289 cm^{-1} ... 0 
   52.574315 cm^{-1} ... 0 
   62.583294 cm^{-1} ... 0 
   65.338527 cm^{-1} ... 0 
   69.776092 cm^{-1} ... 0 
   78.023793 cm^{-1} ... 0 
   79.890555 cm^{-1} ... 0 
   88.957575 cm^{-1} ... 0 
   90.074854 cm^{-1} ... 0 
   95.783403 cm^{-1} ... 0 
   98.543287 cm^{-1} ... 0 
   99.105426 cm^{-1} ... 0 
  103.729324 cm^{-1} ... 0 
  114.735001 cm^{-1} ... 0 
  118.734241 cm^{-1} ... 0 
  123.805352 cm^{-1} ... 0 
  129.544647 cm^{-1} ... 0 
  137.238097 cm^{-1} ... 0 
  139.573702 cm^{-1} ... 0 
  142.341283 cm^{-1} ... 0 
  148.229327 cm^{-1} ... 0 
  152.745657 cm^{-1} ... 0 
  154.307888 cm^{-1} ... 0 
  158.922632 cm^{-1} ... 0 
  161.758123 cm^{-1} ... 0 
  167.273639 cm^{-1} ... 0 
  168.775884 cm^{-1} ... 0 
  178.575104 cm^{-1} ... 0 
  179.980289 cm^{-1} ... 0 
  197.003747 cm^{-1} ... 0 
  204.281144 cm^{-1} ... 0 
  205.220997 cm^{-1} ... 0 
  211.837620 cm^{-1} ... 0 
  215.622287 cm^{-1} ... 0 
  223.498457 cm^{-1} ... 0 
  229.870589 cm^{-1} ... 0 
  241.121167 cm^{-1} ... 0 
  249.015543 cm^{-1} ... 0 
  253.614035 cm^{-1} ... 0 
  271.803405 cm^{-1} ... 0 
  279.660850 cm^{-1} ... 0 
  287.817686 cm^{-1} ... 0 
  296.974588 cm^{-1} ... 0 
  304.187082 cm^{-1} ... 0 
  310.958262 cm^{-1} ... 0 
  315.755110 cm^{-1} ... 0 
  326.228762 cm^{-1} ... 0 
  334.677043 cm^{-1} ... 0 
  336.637508 cm^{-1} ... 0 
  347.132923 cm^{-1} ... 0 
  355.321714 cm^{-1} ... 0 
  361.874700 cm^{-1} ... 0 
  365.233894 cm^{-1} ... 0 
  376.043913 cm^{-1} ... 0 
  423.890980 cm^{-1} ... 0 
  433.399450 cm^{-1} ... 0 
  436.542608 cm^{-1} ... 0 
  440.962538 cm^{-1} ... 0 
  443.700739 cm^{-1} ... 0 
  450.796383 cm^{-1} ... 0 
  452.864002 cm^{-1} ... 0 
  456.697142 cm^{-1} ... 0 
  458.726402 cm^{-1} ... 0 
  465.045356 cm^{-1} ... 0 
  475.155978 cm^{-1} ... 0 
  481.296571 cm^{-1} ... 0 
  484.482991 cm^{-1} ... 0 
  490.591183 cm^{-1} ... 0 
  547.292502 cm^{-1} ... 0 
  561.289215 cm^{-1} ... 0 
  563.528041 cm^{-1} ... 0 
  575.037354 cm^{-1} ... 0 
