  122.781870 cm^{-1} ... 1 
   63.687950 cm^{-1} ... 1 
   57.523574 cm^{-1} ... 1 
   25.947350 cm^{-1} ... 1 
   12.978147 cm^{-1} ... 0 
   43.256342 cm^{-1} ... 0 
   56.992472 cm^{-1} ... 0 
   63.631778 cm^{-1} ... 0 
   73.316707 cm^{-1} ... 0 
   86.415845 cm^{-1} ... 0 
   89.767105 cm^{-1} ... 0 
  106.471903 cm^{-1} ... 0 
  111.913304 cm^{-1} ... 0 
  120.712872 cm^{-1} ... 0 
  133.351619 cm^{-1} ... 0 
  152.873545 cm^{-1} ... 0 
  153.724404 cm^{-1} ... 0 
  158.941687 cm^{-1} ... 0 
  167.941901 cm^{-1} ... 0 
  177.971641 cm^{-1} ... 0 
  187.231944 cm^{-1} ... 0 
  196.610742 cm^{-1} ... 0 
  221.876070 cm^{-1} ... 0 
  228.176985 cm^{-1} ... 0 
  274.890530 cm^{-1} ... 0 
  292.171678 cm^{-1} ... 0 
  305.468193 cm^{-1} ... 0 
  313.681391 cm^{-1} ... 0 
  327.352289 cm^{-1} ... 0 
  330.694377 cm^{-1} ... 0 
  338.194880 cm^{-1} ... 0 
  346.758019 cm^{-1} ... 0 
  364.626347 cm^{-1} ... 0 
  366.229124 cm^{-1} ... 0 
  371.441158 cm^{-1} ... 0 
  377.601379 cm^{-1} ... 0 
  384.992725 cm^{-1} ... 0 
  396.738437 cm^{-1} ... 0 
  413.342605 cm^{-1} ... 0 
  437.439988 cm^{-1} ... 0 
  445.677285 cm^{-1} ... 0 
  453.203536 cm^{-1} ... 0 
  462.026325 cm^{-1} ... 0 
  467.935456 cm^{-1} ... 0 
  481.115296 cm^{-1} ... 0 
  517.973420 cm^{-1} ... 0 
  655.884639 cm^{-1} ... 0 
  664.575961 cm^{-1} ... 0 
  707.458906 cm^{-1} ... 0 
  782.549398 cm^{-1} ... 0 
 2545.679667 cm^{-1} ... 0 
 2569.198520 cm^{-1} ... 0 
 2577.978370 cm^{-1} ... 0 
 2591.519749 cm^{-1} ... 0 
