   46.189286 cm^{-1} ... 1 
   40.873719 cm^{-1} ... 1 
   35.905885 cm^{-1} ... 1 
   20.680723 cm^{-1} ... 1 
    8.797195 cm^{-1} ... 0 
   19.706275 cm^{-1} ... 0 
   29.429482 cm^{-1} ... 0 
   44.738729 cm^{-1} ... 0 
   55.092417 cm^{-1} ... 0 
   58.010116 cm^{-1} ... 0 
   66.409556 cm^{-1} ... 0 
   74.306268 cm^{-1} ... 0 
   80.755518 cm^{-1} ... 0 
   84.884790 cm^{-1} ... 0 
   89.346724 cm^{-1} ... 0 
   99.683225 cm^{-1} ... 0 
  110.363272 cm^{-1} ... 0 
  115.606427 cm^{-1} ... 0 
  122.645479 cm^{-1} ... 0 
  132.405665 cm^{-1} ... 0 
  139.268869 cm^{-1} ... 0 
  142.987638 cm^{-1} ... 0 
  146.481869 cm^{-1} ... 0 
  153.753871 cm^{-1} ... 0 
  163.008403 cm^{-1} ... 0 
  164.267053 cm^{-1} ... 0 
  169.775344 cm^{-1} ... 0 
  177.226297 cm^{-1} ... 0 
  179.390803 cm^{-1} ... 0 
  190.796617 cm^{-1} ... 0 
  191.823500 cm^{-1} ... 0 
  200.272019 cm^{-1} ... 0 
  208.780366 cm^{-1} ... 0 
  234.679316 cm^{-1} ... 0 
  256.816662 cm^{-1} ... 0 
  271.519079 cm^{-1} ... 0 
  301.694440 cm^{-1} ... 0 
  312.104341 cm^{-1} ... 0 
  316.091891 cm^{-1} ... 0 
  322.163624 cm^{-1} ... 0 
  335.210447 cm^{-1} ... 0 
  339.642886 cm^{-1} ... 0 
  344.846047 cm^{-1} ... 0 
  355.453937 cm^{-1} ... 0 
  372.345627 cm^{-1} ... 0 
  384.184756 cm^{-1} ... 0 
  395.939468 cm^{-1} ... 0 
  407.392438 cm^{-1} ... 0 
  426.762148 cm^{-1} ... 0 
  429.815201 cm^{-1} ... 0 
  442.524164 cm^{-1} ... 0 
  451.228813 cm^{-1} ... 0 
  452.180476 cm^{-1} ... 0 
  455.528974 cm^{-1} ... 0 
  476.375932 cm^{-1} ... 0 
  487.389584 cm^{-1} ... 0 
  536.119001 cm^{-1} ... 0 
  537.559360 cm^{-1} ... 0 
  561.352942 cm^{-1} ... 0 
  572.465110 cm^{-1} ... 0 
