     -0.02378684      0.00291631     -0.09418046      0.16274750      0.01865237     -0.06191582     -0.16641708     -0.02149664     -0.09524711     -0.13979777     -0.07822877      0.02091366     -0.09066697      0.11142952      0.12364103      0.11855745      0.06380710     -0.20135365     -0.00199077     -0.16033022      0.04385945     -0.16153971     -0.04837630     -0.03976605     -0.02188595      0.10864696      0.05049634      0.10489666     -0.07797267      0.00295695      0.02396814      0.03626262      0.09922966      0.15780495      0.21211349     -0.10036290      0.04684862     -0.14515815      0.09585577     -0.14271445     -0.03022093     -0.13163429      0.02327104      0.22316571      0.17792134     -0.03227276      0.07715118     -0.36688467     -0.18355988      0.29400212     -0.02995859     -0.26763777     -0.12669985     -0.00725162      0.07457922     -0.03247092      0.08969005     -0.05568486     -0.12129579      0.01014020     -0.04354938      0.10690092      0.02694887     -0.06846354      0.11801973     -0.02485970     -0.03431063      0.03964355      0.12210441      0.08619262     -0.02092642      0.13700813     -0.01695052     -0.03283322     -0.01530731      0.01861645     -0.02851725     -0.00107251     -0.05391379     -0.02669135     -0.01612557     -0.01423120      0.00204388     -0.01033622      0.00105602     -0.01086393     -0.00542231
     -0.00809853     -0.03539722     -0.06000122      0.01801952      0.12995945      0.03932733     -0.03978312      0.08712673     -0.00400652      0.12356553     -0.21746392      0.05686417      0.04239405      0.02646598     -0.00558420      0.03772079      0.10369194      0.00763573      0.17129234      0.02268090     -0.09760452      0.00707461     -0.09224115      0.20913172      0.01516901      0.13625918     -0.08335379      0.01398230     -0.05543356     -0.06578289     -0.08823871      0.30719398     -0.18766805      0.02434578     -0.01802516      0.01602118     -0.16293006      0.04642524      0.20115598     -0.27992963     -0.03219773     -0.22141501     -0.07468583     -0.02804010     -0.21874858     -0.00057759     -0.07414738     -0.04043032      0.00297535     -0.06476995     -0.02974531      0.14511499      0.03600724      0.03279960      0.00460181      0.06820158      0.00424150      0.13147238     -0.15140889      0.04746424      0.16499340     -0.25923353     -0.05927665     -0.04259696     -0.03054431     -0.25254223     -0.00750143      0.13764175     -0.01507325     -0.02041664     -0.00158574      0.25102498     -0.06025322      0.00806911      0.03405214      0.03429787     -0.10802477     -0.01647406      0.10602888      0.02880860      0.09144418      0.05068639      0.01660057     -0.00318144     -0.00083327     -0.00294390      0.00281763
     -0.00730301      0.01137151      0.01489110     -0.10275008      0.10624518      0.02790723      0.23182932     -0.27261954     -0.06762195     -0.01198761     -0.10285154      0.23398221      0.00567690      0.00330469     -0.02075169      0.16127860     -0.19148946      0.19768809      0.01145389     -0.03833924      0.08357999     -0.16715144     -0.04832281     -0.09603878     -0.10193769     -0.14334291     -0.19688321      0.15031407      0.25980459     -0.07746274      0.20131723      0.16059170      0.04939943     -0.02803056      0.13213267      0.05133701      0.00592138      0.02223704     -0.10539132     -0.01742703     -0.01602741     -0.07125006     -0.03257253     -0.01936083     -0.05024554     -0.03343295      0.08922906      0.04448137      0.04140350     -0.02200455     -0.06455275     -0.06504244      0.01658943      0.05176953     -0.11842090     -0.01465284     -0.04201867      0.03635220      0.13789726     -0.04023156     -0.08602703      0.13640626     -0.13657504     -0.15744531      0.13747196     -0.20432293     -0.04446547      0.17469456      0.09311228     -0.01699429     -0.11172701     -0.04952339     -0.12363000      0.19179426      0.03992526     -0.01874648     -0.17200094     -0.00775205     -0.06719575     -0.05330024     -0.09426582     -0.04765852     -0.02509516      0.00249307      0.00056366      0.00132756     -0.00334432
     -0.00869077     -0.00879444     -0.08120638      0.17256709      0.04964780     -0.04790965     -0.14647471     -0.03772308     -0.10105536     -0.09927689     -0.11750611     -0.01139373     -0.08484237      0.14922562      0.18223513     -0.01234736     -0.00870901     -0.08183899     -0.04845043     -0.16818566      0.01685819     -0.11220762     -0.08955042     -0.04624485      0.12800407      0.11542652     -0.05746484      0.04407823      0.09655818     -0.04104452     -0.10580775     -0.12841833      0.13725319      0.08678254      0.23489164     -0.19694026      0.07439094     -0.14252851     -0.08957155      0.00968841      0.03765564      0.14279438      0.04503947     -0.23173415     -0.27351554      0.09734060     -0.26225797      0.03637893      0.13982622     -0.01824730     -0.05107757     -0.00607569      0.03899789     -0.09276699     -0.25786233      0.23486350     -0.22848907     -0.06104460      0.16272712      0.02276438      0.03475010     -0.14164248     -0.01713446      0.03473871     -0.10916213     -0.03114590      0.02137467     -0.01357055     -0.12650092     -0.11290068      0.00213796     -0.06108421     -0.01442305      0.02037450      0.02123703     -0.04234564      0.02511406     -0.06333195     -0.03696630     -0.02905897      0.03739682      0.03696668      0.00927864      0.00175774     -0.00937160     -0.00220438     -0.00005512
     -0.00605579     -0.05896194     -0.02435936     -0.02058580      0.09590746     -0.07142449      0.05012082      0.13791393     -0.03803305      0.02668622     -0.16632235     -0.04880695     -0.04332552      0.02286660     -0.06842201      0.00557633      0.13520377      0.01859426      0.14572814      0.06269551      0.19706178     -0.01690167     -0.18253216     -0.07824515     -0.00616349     -0.10846504     -0.04022652      0.02552297      0.02232372      0.17636363      0.01633301     -0.20034657     -0.11784921      0.05186892     -0.04130029     -0.20016581      0.05110238      0.00959040     -0.25327014      0.18603868     -0.12169343     -0.36903817     -0.20711868      0.16475361     -0.01744691      0.03992219     -0.03307249     -0.00365502     -0.02924784      0.02337295      0.07767775      0.16294399      0.03630620     -0.10746539      0.06070178     -0.00378650     -0.17036253      0.06393751      0.20391508     -0.05278040     -0.06354310      0.13276061     -0.01431717      0.04045346      0.01649096      0.05222529      0.26072693      0.07988562      0.00379607      0.07460200      0.08364790      0.13961153      0.09435230     -0.15831340      0.09379050      0.03659846     -0.09639861     -0.02202499     -0.00539394     -0.01915972      0.08239209      0.06148787      0.04684595      0.00088436     -0.00143644     -0.00205430      0.00473601
      0.01477762     -0.00486350      0.00410734      0.04764882      0.02438887      0.08328323      0.29464102     -0.09595002      0.14053873     -0.13806563     -0.05656510      0.27486958     -0.03803426      0.24091705     -0.03579659      0.03279413     -0.03363020      0.07867681     -0.13249214     -0.00317580     -0.00836443      0.02579470     -0.00674290      0.13937274      0.06929356      0.27303578      0.19752904     -0.10954042     -0.11142632     -0.08260400      0.03801095     -0.20633184     -0.29238269      0.02462301     -0.04549828     -0.09379483      0.15930437     -0.07600268      0.06091739      0.02185600     -0.02633488     -0.02142779     -0.03143433      0.03214447     -0.01465889     -0.03170855     -0.02085764      0.08831315      0.02386215     -0.00517990     -0.02668240     -0.06885832     -0.04074148     -0.06661110     -0.00940455      0.00337519      0.04672716     -0.12336476     -0.18263747      0.11835905      0.19443681      0.01163885     -0.11537392     -0.11228676     -0.07292416      0.09760500      0.24145198      0.09914573      0.08789990      0.05339672     -0.05072238     -0.19301097      0.04093379     -0.04656942      0.10107162     -0.06975317     -0.12990280     -0.04075043      0.02281989      0.01486413     -0.09818039     -0.06816646     -0.06374245      0.00412079      0.00443017      0.00339911     -0.00320618
      0.05593123     -0.03689663     -0.02926708      0.13158987      0.00743241     -0.20720483     -0.04426169     -0.04031650     -0.07086095     -0.06720702      0.02585835      0.06249615      0.01685765     -0.05039221     -0.20703200      0.05081967     -0.01813831      0.01292945      0.00993236      0.15949734      0.11605550      0.03379100     -0.25203628     -0.03927476      0.18085676     -0.26061978     -0.06023858     -0.16677844      0.04350788     -0.05278686      0.28600167     -0.09985351      0.07645825     -0.01345515     -0.29553992     -0.14286492     -0.00950298     -0.08486262      0.32017346     -0.20230180     -0.04414200      0.10044652      0.13556369      0.04664706     -0.16163093      0.06279174      0.07423493      0.00022971     -0.04994060     -0.01797235     -0.16032231     -0.03983355      0.00647276     -0.16076928      0.17611339      0.16603117     -0.08441465     -0.13374460     -0.02721093     -0.07384462     -0.01558862      0.00486387      0.06971298      0.01099303     -0.05434990      0.11806106     -0.03856201      0.13410349     -0.01447765     -0.03228651     -0.00944969      0.04280379     -0.06170545      0.06064210     -0.05000002     -0.01071996     -0.00511526     -0.01451269     -0.01135556      0.01169212     -0.00339519     -0.01422712     -0.00818146     -0.00401863      0.00139290     -0.00061757      0.00071508
      0.00873429     -0.05741123     -0.02802484      0.02091492      0.13498802     -0.00759533      0.00601185      0.11386705      0.01459847      0.08728652     -0.26665572      0.02448047      0.00719832      0.07851770      0.01385226      0.01269053      0.12393635      0.07855073      0.07686312      0.00786186      0.08411460     -0.00739616     -0.08838805      0.05644082      0.11089904      0.13174215     -0.15751202     -0.01623694     -0.01266503     -0.03111511      0.03733800      0.16243930     -0.06703732      0.01146705     -0.19917748     -0.14779289      0.09209806      0.11389759     -0.20324545      0.06238113      0.16595363      0.35594883      0.13475343      0.01848724      0.21677742     -0.06142039      0.14116482      0.08193752     -0.10625358      0.17392275      0.05930407     -0.04374020     -0.27734045      0.08327224     -0.06656882     -0.02823214     -0.03230548      0.14885889      0.19214983     -0.16460808      0.12202011     -0.22734267      0.12018934     -0.04868901     -0.00718089      0.10849337     -0.06001017      0.11225805      0.05251841      0.12034259     -0.04826203     -0.05347614      0.01689343      0.03138673     -0.04950262     -0.01357413      0.05604727      0.02256308     -0.01892959      0.00627779     -0.02186480     -0.01108827     -0.00698416     -0.00941029      0.00054774      0.00146286     -0.00133356
     -0.01943062     -0.04973741     -0.00938380     -0.02990450      0.17065549      0.03926566      0.13029357     -0.14210721      0.10938279     -0.13535645     -0.07612743      0.08806139     -0.07460187     -0.08012069      0.09548670      0.09949525      0.14868750     -0.00172637      0.06817880     -0.15955789      0.20030942      0.08288711      0.16945191     -0.00165310      0.23554372     -0.14580050     -0.14237850     -0.14768174     -0.20854990      0.13757792     -0.09770708     -0.03068841      0.08658372      0.09931547     -0.02602849      0.24308372      0.02239263     -0.04435988      0.03629758     -0.03734346      0.01682639     -0.07179238     -0.07645355     -0.08764374      0.00321800      0.12980975      0.12671000      0.05934780     -0.07707807      0.03271479     -0.03992343     -0.09831803      0.05707875      0.10011974     -0.04493178     -0.00947508      0.00622216     -0.06537084      0.02263300     -0.01981439     -0.10880053     -0.14024969      0.15600713      0.36922376     -0.17298845     -0.07764922      0.04686080     -0.17435428      0.09335752      0.07401653     -0.09233280     -0.01246074     -0.03614625      0.02652310     -0.03452120      0.00799898     -0.25440806     -0.05643814      0.01563200     -0.01943300     -0.02068841     -0.00943067     -0.03491419     -0.00872693     -0.00121881     -0.00242345      0.00562829
     -0.00876174     -0.03195363     -0.05160832      0.16010163     -0.01300118     -0.20978618     -0.08333790     -0.09438292     -0.11880702     -0.08577714     -0.08888695      0.09817590      0.05144264     -0.15680033     -0.17353022      0.11664115      0.03706016     -0.03598195      0.03593844      0.26183995     -0.03805491      0.19234249     -0.03740326      0.06790054      0.11762225     -0.03009439      0.06117350     -0.05850528      0.00509365     -0.16117145     -0.11982589      0.06586292     -0.14701189     -0.22751772      0.24470491      0.21619444     -0.02463184     -0.24726255     -0.20792905      0.12283093      0.04239314      0.08794375     -0.08348829      0.02281592      0.08392313      0.01752140     -0.01081105     -0.04990643      0.01339339     -0.10035078     -0.07341142      0.02095235     -0.19098373     -0.08457430      0.02687670      0.05464991     -0.00618441     -0.05289274      0.03007326      0.12156253     -0.01091861      0.08129425      0.23278620     -0.05933749     -0.02562473     -0.28603419      0.04413344      0.00768725      0.05626040      0.03740073     -0.07444074     -0.03751375      0.17463538     -0.05525767     -0.04970041     -0.00209074      0.07322759      0.01498517      0.03405520     -0.04424571     -0.01439843      0.05078386     -0.00357724     -0.00957482      0.00172617     -0.00029730     -0.00177764
