   99.740953 cm^{-1} ... 1 
   59.634068 cm^{-1} ... 1 
   42.560531 cm^{-1} ... 1 
   25.911769 cm^{-1} ... 1 
    2.939452 cm^{-1} ... 0 
   17.802787 cm^{-1} ... 0 
   28.214107 cm^{-1} ... 0 
   47.150210 cm^{-1} ... 0 
   52.714895 cm^{-1} ... 0 
   60.284103 cm^{-1} ... 0 
   63.838841 cm^{-1} ... 0 
   68.745277 cm^{-1} ... 0 
   78.905149 cm^{-1} ... 0 
   83.113424 cm^{-1} ... 0 
   87.361513 cm^{-1} ... 0 
   97.805499 cm^{-1} ... 0 
   99.461415 cm^{-1} ... 0 
  103.353895 cm^{-1} ... 0 
  106.063478 cm^{-1} ... 0 
  108.761713 cm^{-1} ... 0 
  111.204744 cm^{-1} ... 0 
  117.130906 cm^{-1} ... 0 
  121.775601 cm^{-1} ... 0 
  123.787857 cm^{-1} ... 0 
  129.649707 cm^{-1} ... 0 
  134.895569 cm^{-1} ... 0 
  135.634520 cm^{-1} ... 0 
  138.483814 cm^{-1} ... 0 
  141.567098 cm^{-1} ... 0 
  148.248063 cm^{-1} ... 0 
  152.871095 cm^{-1} ... 0 
  156.979037 cm^{-1} ... 0 
  161.759044 cm^{-1} ... 0 
  164.217194 cm^{-1} ... 0 
  170.440139 cm^{-1} ... 0 
  172.452210 cm^{-1} ... 0 
  175.593346 cm^{-1} ... 0 
  180.043958 cm^{-1} ... 0 
  191.588643 cm^{-1} ... 0 
  194.020750 cm^{-1} ... 0 
  204.615110 cm^{-1} ... 0 
  205.042786 cm^{-1} ... 0 
  219.081569 cm^{-1} ... 0 
  223.484254 cm^{-1} ... 0 
  229.675030 cm^{-1} ... 0 
  235.384381 cm^{-1} ... 0 
  242.279485 cm^{-1} ... 0 
  246.361430 cm^{-1} ... 0 
  247.182421 cm^{-1} ... 0 
  251.990406 cm^{-1} ... 0 
  266.923756 cm^{-1} ... 0 
  276.062689 cm^{-1} ... 0 
  286.239377 cm^{-1} ... 0 
  295.883649 cm^{-1} ... 0 
  299.410832 cm^{-1} ... 0 
  309.858941 cm^{-1} ... 0 
  316.694611 cm^{-1} ... 0 
  317.885057 cm^{-1} ... 0 
  324.025195 cm^{-1} ... 0 
  326.937092 cm^{-1} ... 0 
  330.985757 cm^{-1} ... 0 
  337.493062 cm^{-1} ... 0 
  340.114554 cm^{-1} ... 0 
  346.630744 cm^{-1} ... 0 
  351.442362 cm^{-1} ... 0 
  379.007679 cm^{-1} ... 0 
  382.635233 cm^{-1} ... 0 
  397.338691 cm^{-1} ... 0 
  421.167319 cm^{-1} ... 0 
  424.140839 cm^{-1} ... 0 
  431.124783 cm^{-1} ... 0 
  435.210207 cm^{-1} ... 0 
  438.200824 cm^{-1} ... 0 
  444.636586 cm^{-1} ... 0 
  448.435966 cm^{-1} ... 0 
  453.344208 cm^{-1} ... 0 
  458.667519 cm^{-1} ... 0 
  473.165660 cm^{-1} ... 0 
  481.517858 cm^{-1} ... 0 
  483.360010 cm^{-1} ... 0 
  486.590753 cm^{-1} ... 0 
  488.192744 cm^{-1} ... 0 
  493.460466 cm^{-1} ... 0 
  522.962141 cm^{-1} ... 0 
  537.881228 cm^{-1} ... 0 
  553.780637 cm^{-1} ... 0 
  565.948247 cm^{-1} ... 0 
