     -0.00872237     -0.29083859     -0.28042733     -0.15729382     -0.50236941      0.09159574      0.42606278      0.17411747      0.28272067     -0.05321379     -0.20746828     -0.10735063     -0.14718678      0.00607588      0.19921168      0.16467863      0.06032574      0.01491753      0.01895818     -0.09277562     -0.10317951      0.09800199     -0.10940915     -0.04855557     -0.02977005      0.01007483     -0.17117506      0.04619684     -0.10365757     -0.08907046     -0.10851756     -0.04841715      0.02957009     -0.00122563      0.00058072      0.00036202      0.00120722     -0.00168025      0.00079970
      0.00282196     -0.00962979     -0.03882606      0.03080794     -0.00493612      0.03290822     -0.04170244     -0.06833599     -0.01662058      0.01322490      0.01791527      0.01603779     -0.01177366      0.04173258     -0.40275221      0.43524932      0.14513189     -0.16431594      0.30128968      0.05499777      0.15433776      0.23512042      0.11459709     -0.00734214      0.22077160      0.33451758      0.00021854      0.23418259      0.05014221     -0.32873475      0.07360867     -0.22908535     -0.13096516     -0.00397080     -0.00225082     -0.00054873      0.00434176     -0.00661462      0.00398798
     -0.00971095      0.05475341      0.13718092     -0.05983064      0.06415297     -0.07991908      0.04688043      0.16416493      0.01474526     -0.02104271      0.01234295     -0.02972013      0.03926903     -0.03080708      0.12334549     -0.14333345     -0.06083551      0.08046057     -0.11812850     -0.07152596     -0.01156820     -0.21591849      0.02378935      0.21216536      0.07704194      0.52234885     -0.22235672      0.07541772     -0.11936818     -0.10987727      0.05439384     -0.04001571      0.05791064     -0.23440499     -0.12494299      0.02395557      0.27973263     -0.41954249      0.28246662
      0.28680410     -0.40952216      0.29981460      0.18875935     -0.12102449     -0.02204814     -0.14411157      0.09444731     -0.13093832      0.12889200     -0.01218681     -0.05495465     -0.00384199      0.02183371     -0.00903641      0.01040283     -0.31051938     -0.36014096     -0.09977364      0.10598168      0.19802864     -0.11509518     -0.07317213     -0.00716511      0.00760863     -0.06159467      0.00236758      0.01986654     -0.12285999     -0.10623109     -0.41277152     -0.15340273      0.11114240      0.00080205     -0.00296989      0.00036020     -0.00127655     -0.00016946      0.00016306
      0.01568050     -0.00360718     -0.16235241      0.30182877      0.21326751      0.42572279     -0.01315333      0.39738071      0.13496235      0.03735480      0.01859630      0.24641624      0.04209805      0.19094899      0.06712593     -0.00967606     -0.09821222      0.05048838      0.24166806      0.10869574     -0.13469643     -0.21057039     -0.07625675     -0.02304790     -0.17510484      0.01097435      0.04861454     -0.00037183     -0.08550085      0.09310973      0.04756780     -0.32953530     -0.25045162     -0.00011496      0.00005029      0.00378829      0.00029983      0.00025938      0.00029753
     -0.05957823      0.12743455      0.37106847     -0.18117540      0.13525410     -0.20286560      0.20741576      0.49797875      0.07912898     -0.03065808      0.02868579     -0.05438653      0.10167323     -0.03157021     -0.04452519      0.25616264      0.05327707     -0.06469959     -0.13339265      0.21346868     -0.22428484      0.10410394      0.12391977     -0.08672101     -0.03573142     -0.06540449      0.08951691      0.06896006      0.12599276      0.05915509     -0.23438614      0.18681268     -0.29559121     -0.00274002     -0.00142068      0.00117156      0.00064180     -0.00105938      0.00042758
      0.02249113     -0.26813686     -0.08801264     -0.01465342     -0.25016363     -0.01166313      0.11907166      0.13323465      0.11496699     -0.07101447     -0.14477469     -0.06673957      0.14805281     -0.00440342     -0.29600587     -0.21288832     -0.11494235     -0.02299878     -0.03941926      0.15768951      0.22686293     -0.23971809      0.31014791      0.13796939      0.08040886      0.08505258      0.37145445     -0.07163474      0.24098188      0.18072309      0.30716511      0.10737951     -0.09272312     -0.00665540     -0.00480836      0.00099998      0.00227074     -0.00407120      0.00192640
      0.00640194     -0.01652804     -0.08225209      0.08415495      0.01885381      0.11354086     -0.02810722      0.04920372      0.02899935      0.03319265      0.07676503      0.02059925     -0.05313291      0.09790470     -0.41199459      0.39394871      0.10300978     -0.04443840     -0.00056853     -0.06018012     -0.02814857     -0.22864574     -0.06676233      0.17875131     -0.14447760      0.11646849     -0.22391100     -0.25655162     -0.13842898      0.33542586     -0.11602012      0.38807254      0.26819493      0.00154219      0.00184533      0.00178029     -0.00216545      0.00366502     -0.00234120
     -0.00771106      0.04307804      0.11779380     -0.05280790      0.05134237     -0.06870563      0.04454912      0.14370521      0.01537788     -0.01900262      0.00793101     -0.02678701      0.03321203     -0.02573835      0.09587761     -0.11632125     -0.04839384      0.06638011     -0.08772088     -0.06176655      0.00291873     -0.17681247      0.02093272      0.17722538      0.07072931      0.42850892     -0.17985658      0.06395563     -0.09534801     -0.09627852      0.05190772     -0.03901415      0.04409793      0.26739843      0.14584864     -0.02819509     -0.33881651      0.50951945     -0.35584641
     -0.01082321     -0.17811117      0.15365956      0.11704890      0.14818875      0.03440609      0.20244449     -0.08308345     -0.01441246      0.06369146     -0.13532059      0.14491034      0.01467850     -0.06368241      0.01457572     -0.08801582      0.24365385     -0.32513388     -0.11387210      0.11763613      0.16608730      0.06989091     -0.04759416      0.17088537     -0.25031373     -0.18549054     -0.28800013      0.15719193     -0.24655005     -0.10288835      0.41065572      0.21624221     -0.23796898     -0.00114707     -0.00187837      0.00552168      0.00206311      0.00353790      0.00456456
      0.00864285     -0.01535891     -0.07645750      0.13605786      0.08431545      0.16011472     -0.00707745      0.13661352      0.04972179      0.03502504      0.05220934     -0.01849486     -0.00943525      0.04644156     -0.00081293     -0.09403391      0.08657123     -0.06339818     -0.29233997     -0.12927420      0.13357029      0.33128745      0.08372489     -0.06992005     -0.06784833      0.13558247      0.00834228     -0.02982766      0.12930864      0.05325994     -0.03650042     -0.00490881      0.09723941      0.03081610      0.01168911     -0.52076565     -0.19514267     -0.41284006     -0.34310685
      0.00076732     -0.00432615      0.17993585     -0.14464630      0.00154256     -0.09035369      0.06118580      0.01237203     -0.01648324     -0.01515949     -0.23207224      0.32991149      0.09384608      0.06557891      0.13464417     -0.00529898      0.00506493     -0.12959116      0.26782250      0.25294413     -0.02470118      0.16697632      0.13017857      0.08493003     -0.02891427     -0.00622631     -0.30441219     -0.11565396      0.34454996      0.25692267      0.07459782     -0.24972350      0.41863410     -0.00071362     -0.00026422     -0.00902534     -0.00246803     -0.00671727     -0.00413877
      0.23538063     -0.18834160      0.12948876      0.10907075     -0.02670103     -0.01941369     -0.05098381      0.04124084     -0.08499923      0.07337636     -0.00862489     -0.03750980      0.05738421     -0.00097509      0.07012482      0.09067126      0.22676126      0.43624756      0.01718945      0.07998869      0.07220537      0.06412195     -0.02450343      0.01904486      0.01993104     -0.00201072     -0.01339807     -0.00599614      0.00907222      0.03682207      0.04806664      0.00892424     -0.01671174     -0.25192631      0.60490478     -0.04481845     -0.27169505     -0.03818674      0.27284789
      0.04733290     -0.03659612     -0.04694987      0.07485524      0.13757716      0.15472370      0.04443058      0.09736688      0.01035642      0.11876646     -0.15301349      0.21757394     -0.09732333     -0.53433513     -0.01941830     -0.00033442      0.08646668      0.01318238      0.02240321      0.03861954     -0.00562797     -0.28709139     -0.02773129     -0.41213883      0.03622289      0.04960386     -0.01752560     -0.04508163      0.27732734     -0.33974839     -0.00909139      0.23073524      0.19864005      0.00085849     -0.00178346      0.00138981      0.00076165      0.00022302     -0.00160978
     -0.32349268     -0.12886792      0.08972653     -0.01873731     -0.05586834     -0.07505297     -0.08825022      0.18579947      0.00428582     -0.04721115     -0.01679698     -0.03733799      0.19483793     -0.00623228     -0.32054846     -0.17812504     -0.00075234      0.06160423     -0.06687505      0.22982613     -0.16966277      0.21538630     -0.49507948     -0.13284021      0.06240296      0.02911555      0.08140549     -0.25741570     -0.21667814     -0.16423760      0.19823104     -0.09941078      0.20762495     -0.00296572      0.00251844     -0.00096772     -0.00113848     -0.00081443      0.00132915
      0.10932414     -0.18444163      0.09511035      0.06233949     -0.01953568     -0.02848222     -0.08375584      0.02751865     -0.05408293     -0.02618084     -0.00444202     -0.00358466      0.02842678     -0.03926822     -0.04829903     -0.07299283      0.05840193     -0.07977160      0.13083805     -0.29585670     -0.39023839      0.06870174      0.13883225      0.04461695     -0.06020654      0.01276985      0.05397394     -0.03208972      0.01284207     -0.04283735      0.08151080      0.02923774      0.00792594     -0.04143919      0.37760584     -0.05445763      0.58669215      0.07138082     -0.33454279
     -0.01283975      0.08583827     -0.02671024      0.12646141     -0.09622644      0.09632459      0.01214363      0.12333164     -0.14822542     -0.31351770      0.11293093      0.05351998     -0.02537360      0.16115893      0.05069773      0.06607937     -0.29222131      0.16067312      0.06808704      0.10079586      0.02764137      0.12367226     -0.02730690      0.36095026     -0.27873561     -0.11230678      0.04740613      0.08936677      0.23521730     -0.47410197      0.01501896      0.29138834      0.18319429      0.00019311      0.00055651      0.00133927      0.00071456      0.00010735      0.00052948
     -0.02540517      0.22983299      0.11215377      0.03027308     -0.06623740      0.05428580      0.14560161      0.07338427     -0.12767704      0.26106949     -0.04354919     -0.07865571     -0.07623292      0.02894805      0.21858649      0.28002066     -0.01048248     -0.04773457     -0.06987753      0.02668408      0.04422070     -0.02293601      0.36254867     -0.01539572     -0.04891471     -0.04999665      0.28287264     -0.39563192     -0.34280962     -0.19387733      0.25774921     -0.12975699      0.22737825     -0.00232341      0.00386579     -0.00134422      0.00678122      0.00010728     -0.00304460
      0.03924717      0.03831808      0.16303778      0.21292527     -0.23023979     -0.10186665     -0.07723195     -0.02361105      0.17662517     -0.05053801      0.22125256      0.03401497      0.00930455      0.10436140      0.00213341      0.10091703     -0.43755331      0.08697187      0.00317835     -0.05198086      0.02174525      0.06639432      0.12925267     -0.48128258      0.03882050      0.02101995     -0.37592403     -0.05043532      0.00241723      0.06325105      0.33007252      0.14177983     -0.12771782      0.00100045     -0.00188453     -0.00131154     -0.00029070      0.00096895      0.00080657
      0.00021969      0.00202458     -0.04738187      0.08522254      0.06913208      0.11439871     -0.01267379      0.10763445      0.04360708      0.00326064     -0.02723791      0.02840652      0.00244618      0.06690070      0.01071896     -0.03208712     -0.00020828     -0.01642126     -0.06886466     -0.01595799     -0.06165633      0.02894250      0.07708203      0.15324457      0.52130040     -0.21681093     -0.13782780     -0.05691593     -0.01050732     -0.06693724     -0.00342502      0.08493716      0.01676128     -0.05445718     -0.11156501     -0.53572172      0.15576832      0.35640883      0.32505550
      0.00473708     -0.02232769      0.00245474     -0.07268762     -0.03418535     -0.02974800      0.08565784      0.11565853     -0.02464309      0.08221893      0.29487980      0.09069945     -0.00571514      0.00145033     -0.14770848      0.13535798      0.02273221      0.05003187     -0.28181606     -0.09309339     -0.10779339     -0.19770461     -0.00797908     -0.03067291      0.00835968     -0.25415073      0.06541357      0.58371618      0.00465687      0.09188552      0.24566695     -0.24139536      0.38616127     -0.00155274     -0.00062395     -0.00191750      0.00048544     -0.00022520     -0.00042525
      0.10944686     -0.00940355      0.24843007     -0.10158322     -0.04790558      0.25422278     -0.03195802     -0.05258600     -0.02829850      0.10339253      0.07486258     -0.07998142     -0.45885787      0.05044708      0.20153003      0.11930000     -0.06351029     -0.17527699     -0.01511550      0.06911349     -0.11785581      0.04176743     -0.41561549      0.09104521      0.17139870      0.18824010      0.22556624     -0.00574922      0.25646200      0.17939879      0.29208824      0.11807276     -0.06623923      0.00080989     -0.00170309     -0.00025869     -0.00069904      0.00030069      0.00011294
      0.00082079      0.00854807      0.05653944     -0.02724366      0.02704602      0.19987993     -0.00723526      0.01659999      0.06395349     -0.05128292     -0.04149444      0.04759668      0.33795233     -0.01685820      0.23051028     -0.02713751     -0.05837253     -0.06522069      0.31821476      0.01368984      0.09468664      0.17457732      0.00727861     -0.14708440      0.13749838      0.13653931      0.26731840      0.34615774     -0.34648209      0.18478120     -0.04100157      0.39676033      0.25205468      0.00051961      0.00103229      0.00161774      0.00024365      0.00030140      0.00011373
     -0.01269621      0.05001721      0.15696525     -0.08352741      0.05581858     -0.05671247      0.07895189      0.21315734      0.04371419     -0.02416311      0.02608375     -0.04142781     -0.06150410     -0.00240776     -0.06161287     -0.05800600      0.02051728      0.01109001      0.22758135     -0.35564649      0.30948163     -0.02042934     -0.12552986      0.00596526      0.00253842     -0.13052879      0.00437945     -0.06956339      0.03020562     -0.00328605      0.04162618     -0.03749018      0.02246589      0.65403595      0.18460225     -0.03178160      0.09570947     -0.17066076      0.27104169
